City,Co,No2,O3,So2,Pm10,Pm25,Cluster
Madrid,0.1,13.304873710423337,22.209498399146213,2.604404047976012,16.507292778370687,37.64318747776592,0
Mainz,0.1,16.146733333333334,20.140229885057472,0.8479096989966556,16.467177242888404,43.04336224149433,0
Manila,6.701318681318681,12.471153846153847,34.012443438914026,7.744591346153846,22.59927140255009,51.327586206896555,2
Marseille,0.1,11.971254180602008,23.1345498783455,0.9929133858267717,20.336406302380155,42.07130494980962,0
Matsuyama,3.7494812164579603,8.123554603854389,22.882757392233703,3.142637598284489,15.192005710206995,44.912246351014595,0
Melbourne,2.2891636509851225,7.404827315541601,12.376384269223243,1.442460056905231,15.732785602503913,25.77436503248671,0
Metz,2.876875768757688,6.926921720733428,20.522334494773517,1.504335260115607,14.919978895532887,40.97634643377001,0
Mexico city,6.925050382910117,16.518689903846155,21.20683279742765,3.687786259541985,38.54026180087267,64.03535353535354,2
Miami,1.5408785120696478,2.023475046210721,11.416932341480694,0.4310582010582011,16.02810650887574,28.460732054015637,0
Middelburg,4.030257762155829,5.025742280285036,8.070271017699115,2.202774841437632,28.46697853604843,52.496119733924616,0
Milan,0.1,29.205575379125783,31.016956715751896,1.8896986054880793,28.985950044603033,68.96383928571429,2
Milwaukee,3.044815874150876,9.657625619249824,25.668513853904283,1.373848238482385,14.626798561151078,33.13795542978422,0
Miskolc,5.101099595551062,6.620985492746374,16.958429214607303,2.690645322661331,24.39232116058029,62.98741007194245,2
Miyazaki,3.0018785222291795,3.3737239396117897,22.578007181328545,2.6620299379335526,14.157989228007182,43.26786355475763,0
Mokpo,5.047009174311927,8.062224669603523,28.028261668504225,4.335045871559633,31.01063439677301,60.20741556534508,2
Monterrey,13.342496723460027,7.864060446780552,14.511447756305273,4.69724860792663,43.57432034064854,50.530852459016394,2
Morelia,15.308846715328468,10.294379639448568,21.007268090532357,14.95993138936535,34.34119359534207,60.499683143219265,2
Moscow,2.9574480595844768,15.706860054880439,12.845096774193548,1.1225686274509805,18.713249705997647,39.24598196785574,0
Mumbai,8.424339411983626,9.669288537549408,7.439759273875295,7.9126209977661945,67.94361741719389,100.70244854506743,1
Munich,0.1,12.292604387827318,19.76079263977353,18.37457142857143,15.954770318021202,34.98668885191348,0
Murcia,0.1,9.690536938309215,20.993792840822543,2.44479302832244,22.592412451361866,51.97222222222222,0
Muzaffarnagar,9.5734623015873,12.215,11.484148776834747,8.064208189442526,103.38195488721804,144.49122807017545,1
Mysore,3.4546532305868407,7.486721991701245,10.054030823947837,1.7284680337756333,37.73947836395969,63.451096621221104,2
Málaga,1.8744461617722825,6.344756050710719,29.015086372360845,2.9065946779791747,20.792810204870506,42.462146422628955,0
Nagano,3.4292553191489357,6.543674269422666,26.62061340941512,1.606172839506173,11.07127583749109,33.57216678545973,0
Nagasaki,3.488118279569892,4.168288222384784,27.541477688368687,2.108342967244701,15.649414776883686,42.34052670080468,0
Nagoya,3.403524385902456,10.138510638297872,25.273085106382982,2.194787234042553,13.61436170212766,39.10921985815603,0
Nagpur,6.725326876513317,11.289883268482491,13.865645081562038,3.9105569007263923,60.711229946524064,111.4486215538847,1
